,Station,Date,num_entries,"('num_entries', 'amax')","('num_entries', 'amin')",normalized_entries
10789,66 ST-LINCOLN,04/06/2020,628,20434,210,0.020668512658227847
10790,66 ST-LINCOLN,04/07/2020,627,20434,210,0.0206190664556962
10791,66 ST-LINCOLN,04/08/2020,574,20434,210,0.017998417721518986
10792,66 ST-LINCOLN,04/09/2020,607,20434,210,0.01963014240506329
10793,66 ST-LINCOLN,04/10/2020,595,20434,210,0.019036787974683545
10794,66 ST-LINCOLN,04/11/2020,278,20434,210,0.003362341772151899
10795,66 ST-LINCOLN,04/12/2020,210,20434,210,0.0
10796,66 ST-LINCOLN,04/13/2020,526,20434,210,0.015625
10797,66 ST-LINCOLN,04/14/2020,632,20434,210,0.02086629746835443
10798,66 ST-LINCOLN,04/15/2020,589,20434,210,0.01874011075949367
10799,66 ST-LINCOLN,04/16/2020,593,20434,210,0.018937895569620253
10800,66 ST-LINCOLN,04/17/2020,639,20434,210,0.021212420886075948
10801,66 ST-LINCOLN,04/18/2020,352,20434,210,0.007021360759493671
10802,66 ST-LINCOLN,04/19/2020,265,20434,210,0.0027195411392405065
10803,66 ST-LINCOLN,04/20/2020,598,20434,210,0.019185126582278483
10804,66 ST-LINCOLN,04/21/2020,605,20434,210,0.01953125
10805,66 ST-LINCOLN,04/22/2020,670,20434,210,0.022745253164556962
10806,66 ST-LINCOLN,04/23/2020,660,20434,210,0.022250791139240507
10807,66 ST-LINCOLN,04/24/2020,627,20434,210,0.0206190664556962
10808,66 ST-LINCOLN,12/28/2019,10429,20434,210,0.5052907436708861
10809,66 ST-LINCOLN,12/29/2019,9932,20434,210,0.4807159810126582
10810,66 ST-LINCOLN,12/30/2019,16024,20434,210,0.781942246835443
10811,66 ST-LINCOLN,12/31/2019,12889,20434,210,0.6269284018987342
10812,67 AV,01/01/2020,2422,9690,237,0.23114355231143552
10813,67 AV,01/02/2020,8526,9690,237,0.876864487464297
10814,67 AV,01/03/2020,8377,9690,237,0.8611022955675447
10815,67 AV,01/04/2020,3594,9690,237,0.3551253570295144
10816,67 AV,01/05/2020,2964,9690,237,0.2884798476674072
10817,67 AV,01/06/2020,9222,9690,237,0.9504919073310061
10818,67 AV,01/07/2020,9319,9690,237,0.9607532000423146
10819,67 AV,01/08/2020,9327,9690,237,0.9615994922246905
10820,67 AV,01/09/2020,9373,9690,237,0.9664656722733523
10821,67 AV,01/10/2020,8993,9690,237,0.926266793610494
10822,67 AV,01/11/2020,3078,9690,237,0.30053951126626466
10823,67 AV,01/12/2020,2246,9690,237,0.2125251242991643
10824,67 AV,01/13/2020,8940,9690,237,0.9206601079022533
10825,67 AV,01/14/2020,9121,9690,237,0.9398074685285095
10826,67 AV,01/15/2020,9361,9690,237,0.9651962339997884
10827,67 AV,01/16/2020,9359,9690,237,0.9649846609541944
10828,67 AV,01/17/2020,8755,9690,237,0.9010896011848091
10829,67 AV,01/18/2020,3738,9690,237,0.37035861631228184
10830,67 AV,01/19/2020,3414,9690,237,0.33608378292605523
10831,67 AV,01/20/2020,5128,9690,237,0.5174018830001058
10832,67 AV,01/21/2020,8818,9690,237,0.9077541521210197
10833,67 AV,01/22/2020,8718,9690,237,0.8971754998413202
10834,67 AV,01/23/2020,8773,9690,237,0.902993758595155
10835,67 AV,01/24/2020,8329,9690,237,0.8560245424732889
10836,67 AV,01/25/2020,2568,9690,237,0.2465883846397969
10837,67 AV,01/26/2020,2038,9690,237,0.1905215275573892
10838,67 AV,01/27/2020,8406,9690,237,0.8641701047286575
10839,67 AV,01/28/2020,9430,9690,237,0.9724955040727812
10840,67 AV,01/29/2020,9397,9690,237,0.9690045488204803
10841,67 AV,01/30/2020,9413,9690,237,0.9706971331852322
10842,67 AV,01/31/2020,8761,9690,237,0.901724320321591
10843,67 AV,02/01/2020,3755,9690,237,0.37215698719983076
10844,67 AV,02/02/2020,3161,9690,237,0.3093197926584153
10845,67 AV,02/03/2020,9138,9690,237,0.9416058394160584
10846,67 AV,02/04/2020,9252,9690,237,0.9536655030149159
10847,67 AV,02/05/2020,9533,9690,237,0.9833915159208717
10848,67 AV,02/06/2020,9475,9690,237,0.977255897598646
10849,67 AV,02/07/2020,9037,9690,237,0.9309214006135619
10850,67 AV,02/08/2020,4159,9690,237,0.414894742409817
10851,67 AV,02/09/2020,3177,9690,237,0.31101237702316725
10852,67 AV,02/10/2020,9133,9690,237,0.9410769068020735
10853,67 AV,02/11/2020,9415,9690,237,0.9709087062308261
10854,67 AV,02/12/2020,9337,9690,237,0.9626573574526606
10855,67 AV,02/13/2020,9441,9690,237,0.9736591558235481
10856,67 AV,02/14/2020,8985,9690,237,0.925420501428118
10857,67 AV,02/15/2020,3577,9690,237,0.3533269861419655
10858,67 AV,02/16/2020,2999,9690,237,0.292182375965302
10859,67 AV,02/17/2020,4966,9690,237,0.5002644663069925
10860,67 AV,02/18/2020,8123,9690,237,0.8342325187771078
10861,67 AV,02/19/2020,8492,9690,237,0.8732677456891992
10862,67 AV,02/20/2020,8464,9690,237,0.8703057230508833
10863,67 AV,02/21/2020,7732,9690,237,0.7928699883634825
10864,67 AV,02/22/2020,4075,9690,237,0.4060086744948693
10865,67 AV,02/23/2020,3325,9690,237,0.3266687823971226
10866,67 AV,02/24/2020,9084,9690,237,0.9358933671850206
10867,67 AV,02/25/2020,9387,9690,237,0.9679466835925103
10868,67 AV,02/26/2020,9419,9690,237,0.9713318523220141
10869,67 AV,02/27/2020,9690,9690,237,1.0
10870,67 AV,02/28/2020,9092,9690,237,0.9367396593673966
10871,67 AV,02/29/2020,4027,9690,237,0.40093092140061354
10872,67 AV,03/01/2020,3244,9690,237,0.31810007405056595
10873,67 AV,03/02/2020,9113,9690,237,0.9389611763461335
10874,67 AV,03/03/2020,9487,9690,237,0.9785253358722099
10875,67 AV,03/04/2020,9154,9690,237,0.9432984237808103
10876,67 AV,03/05/2020,9353,9690,237,0.9643499418174125
10877,67 AV,03/06/2020,8665,9690,237,0.8915688141330794
10878,67 AV,03/07/2020,3239,9690,237,0.317571141436581
10879,67 AV,03/08/2020,2118,9690,237,0.19898444938114884
10880,67 AV,03/09/2020,8371,9690,237,0.8604675764307628
10881,67 AV,03/10/2020,8211,9690,237,0.8435417327832434
10882,67 AV,03/11/2020,7974,9690,237,0.8184703268803555
10883,67 AV,03/12/2020,7247,9690,237,0.7415635248069395
10884,67 AV,03/13/2020,6107,9690,237,0.6209668888183646
10885,67 AV,03/14/2020,2216,9690,237,0.2093515286152544
10886,67 AV,03/15/2020,1571,9690,237,0.1411192214111922
10887,67 AV,03/16/2020,3684,9690,237,0.3646461440812441
10888,67 AV,03/17/2020,2955,9690,237,0.2875277689622342
10889,67 AV,03/18/2020,2590,9690,237,0.2489156881413308
10890,67 AV,03/19/2020,2213,9690,237,0.20903416904686342
10891,67 AV,03/20/2020,1860,9690,237,0.17169152649952396
10892,67 AV,03/21/2020,817,9690,237,0.061356183222257485
10893,67 AV,03/22/2020,605,9690,237,0.038929440389294405
10894,67 AV,03/23/2020,1051,9690,237,0.08611022955675447
10895,67 AV,03/24/2020,1020,9690,237,0.0828308473500476
10896,67 AV,03/25/2020,937,9690,237,0.07405056595789697
10897,67 AV,03/26/2020,924,9690,237,0.07267534116153603
10898,67 AV,03/27/2020,872,9690,237,0.06717444197609225
10899,67 AV,03/28/2020,438,9690,237,0.02126309108219613
10900,67 AV,03/29/2020,354,9690,237,0.012377023167248492
10901,67 AV,03/30/2020,756,9690,237,0.054903205331640746
10902,67 AV,03/31/2020,752,9690,237,0.054480059240452766
10903,67 AV,04/01/2020,664,9690,237,0.04517084523431715
10904,67 AV,04/02/2020,656,9690,237,0.04432455305194118
10905,67 AV,04/03/2020,677,9690,237,0.046546070030678094
10906,67 AV,04/04/2020,369,9690,237,0.013963821009203427
10907,67 AV,04/05/2020,295,9690,237,0.0061356183222257485
10908,67 AV,04/06/2020,606,9690,237,0.0390352269120914
10909,67 AV,04/07/2020,571,9690,237,0.03533269861419655
10910,67 AV,04/08/2020,537,9690,237,0.031735956839098696
10911,67 AV,04/09/2020,557,9690,237,0.03385168729503861
10912,67 AV,04/10/2020,539,9690,237,0.03194752988469269
10913,67 AV,04/11/2020,296,9690,237,0.006241404845022744
10914,67 AV,04/12/2020,237,9690,237,0.0
10915,67 AV,04/13/2020,488,9690,237,0.02655241722204591
10916,67 AV,04/14/2020,582,9690,237,0.0364963503649635
10917,67 AV,04/15/2020,583,9690,237,0.0366021368877605
10918,67 AV,04/16/2020,552,9690,237,0.03332275468105363
10919,67 AV,04/17/2020,577,9690,237,0.035967417750978524
10920,67 AV,04/18/2020,323,9690,237,0.009097640960541628
10921,67 AV,04/19/2020,299,9690,237,0.006558764413413731
10922,67 AV,04/20/2020,572,9690,237,0.03543848513699355
10923,67 AV,04/21/2020,598,9690,237,0.038188934729715435
10924,67 AV,04/22/2020,618,9690,237,0.04030466518565535
10925,67 AV,04/23/2020,632,9690,237,0.04178567650481329
10926,67 AV,04/24/2020,590,9690,237,0.03734264254733947
10927,67 AV,12/28/2019,4107,9690,237,0.4093938432243732
10928,67 AV,12/29/2019,3393,9690,237,0.3338622659473183
10929,67 AV,12/30/2019,6741,9690,237,0.6880355442716598
10930,67 AV,12/31/2019,6412,9690,237,0.6532317782714482
10931,68ST-HUNTER CO,01/01/2020,4381,24495,588,0.15865646045091397
10932,68ST-HUNTER CO,01/02/2020,14888,24495,588,0.5981511691136487
10933,68ST-HUNTER CO,01/03/2020,14603,24495,588,0.5862299744844606
10934,68ST-HUNTER CO,01/04/2020,6088,24495,588,0.23005814196678798
10935,68ST-HUNTER CO,01/05/2020,5030,24495,588,0.18580332120299495
10936,68ST-HUNTER CO,01/06/2020,17452,24495,588,0.7054000920232568
10937,68ST-HUNTER CO,01/07/2020,18111,24495,588,0.7329652403061865
10938,68ST-HUNTER CO,01/08/2020,18809,24495,588,0.7621617099594261
10939,68ST-HUNTER CO,01/09/2020,18307,24495,588,0.7411636759108211
10940,68ST-HUNTER CO,01/10/2020,17935,24495,588,0.7256033797632493
10941,68ST-HUNTER CO,01/11/2020,7383,24495,588,0.2842263772116953
10942,68ST-HUNTER CO,01/12/2020,5124,24495,588,0.18973522399297277
10943,68ST-HUNTER CO,01/13/2020,18216,24495,588,0.7373572593800979
10944,68ST-HUNTER CO,01/14/2020,18661,24495,588,0.7559710545028653
10945,68ST-HUNTER CO,01/15/2020,18553,24495,588,0.7514535491696992
10946,68ST-HUNTER CO,01/16/2020,18761,24495,588,0.7601539298113523
10947,68ST-HUNTER CO,01/17/2020,17088,24495,588,0.6901744259003639
10948,68ST-HUNTER CO,01/18/2020,5947,24495,588,0.22416028778182123
10949,68ST-HUNTER CO,01/19/2020,4510,24495,588,0.16405236959886227
10950,68ST-HUNTER CO,01/20/2020,9280,24495,588,0.36357552181369474
10951,68ST-HUNTER CO,01/21/2020,18558,24495,588,0.7516626929351236
10952,68ST-HUNTER CO,01/22/2020,18877,24495,588,0.7650060651691973
10953,68ST-HUNTER CO,01/23/2020,18737,24495,588,0.7591500397373154
10954,68ST-HUNTER CO,01/24/2020,17208,24495,588,0.6951938762705484
10955,68ST-HUNTER CO,01/25/2020,5693,24495,588,0.2135357844982641
10956,68ST-HUNTER CO,01/26/2020,4718,24495,588,0.17275275024051534
10957,68ST-HUNTER CO,01/27/2020,23582,24495,588,0.9618103484335132
10958,68ST-HUNTER CO,01/28/2020,24495,24495,588,1.0
10959,68ST-HUNTER CO,01/29/2020,23059,24495,588,0.9399339105701259
10960,68ST-HUNTER CO,01/30/2020,24479,24495,588,0.999330739950642
10961,68ST-HUNTER CO,01/31/2020,21889,24495,588,0.8909942694608274
10962,68ST-HUNTER CO,02/01/2020,7411,24495,588,0.2853975822980717
10963,68ST-HUNTER CO,02/02/2020,4488,24495,588,0.1631321370309951
10964,68ST-HUNTER CO,02/03/2020,22726,24495,588,0.926004935792864
10965,68ST-HUNTER CO,02/04/2020,23995,24495,588,0.9790856234575648
10966,68ST-HUNTER CO,02/05/2020,22225,24495,588,0.9050487304973439
10967,68ST-HUNTER CO,02/06/2020,24479,24495,588,0.999330739950642
10968,68ST-HUNTER CO,02/07/2020,21965,24495,588,0.8941732546952775
10969,68ST-HUNTER CO,02/08/2020,8177,24495,588,0.3174384071610825
10970,68ST-HUNTER CO,02/09/2020,5430,24495,588,0.20253482243694315
10971,68ST-HUNTER CO,02/10/2020,23534,24495,588,0.9598025682854394
10972,68ST-HUNTER CO,02/11/2020,23494,24495,588,0.9581294181620446
10973,68ST-HUNTER CO,02/12/2020,17305,24495,588,0.6992512653197808
10974,68ST-HUNTER CO,02/13/2020,24054,24495,588,0.9815535198895721
10975,68ST-HUNTER CO,02/14/2020,21935,24495,588,0.8929183921027314
10976,68ST-HUNTER CO,02/15/2020,6430,24495,588,0.2443635755218137
10977,68ST-HUNTER CO,02/16/2020,4190,24495,588,0.15066716861170368
10978,68ST-HUNTER CO,02/17/2020,7935,24495,588,0.30731584891454383
10979,68ST-HUNTER CO,02/18/2020,21974,24495,588,0.8945497134730414
10980,68ST-HUNTER CO,02/19/2020,21585,24495,588,0.8782783285230267
10981,68ST-HUNTER CO,02/20/2020,23004,24495,588,0.937633329150458
10982,68ST-HUNTER CO,02/21/2020,20326,24495,588,0.8256159283891747
10983,68ST-HUNTER CO,02/22/2020,7499,24495,588,0.2890785125695403
10984,68ST-HUNTER CO,02/23/2020,5171,24495,588,0.1917011753879617
10985,68ST-HUNTER CO,02/24/2020,22179,24495,588,0.9031246078554398
10986,68ST-HUNTER CO,02/25/2020,24146,24495,588,0.9854017651733802
10987,68ST-HUNTER CO,02/26/2020,22466,24495,588,0.9151294599907976
10988,68ST-HUNTER CO,02/27/2020,24303,24495,588,0.9919688794077048
10989,68ST-HUNTER CO,02/28/2020,21357,24495,588,0.8687413728196762
10990,68ST-HUNTER CO,02/29/2020,7813,24495,588,0.3022127410381896
10991,68ST-HUNTER CO,03/01/2020,5426,24495,588,0.20236750742460366
10992,68ST-HUNTER CO,03/02/2020,21727,24495,588,0.8842180114610784
10993,68ST-HUNTER CO,03/03/2020,22766,24495,588,0.9276780859162589
10994,68ST-HUNTER CO,03/04/2020,21188,24495,588,0.8616723135483332
10995,68ST-HUNTER CO,03/05/2020,22458,24495,588,0.9147948299661187
10996,68ST-HUNTER CO,03/06/2020,21034,24495,588,0.8552306855732631
10997,68ST-HUNTER CO,03/07/2020,6885,24495,588,0.2633956581754298
10998,68ST-HUNTER CO,03/08/2020,4615,24495,588,0.16844438867277367
10999,68ST-HUNTER CO,03/09/2020,21311,24495,588,0.8668172501777722
11000,68ST-HUNTER CO,03/10/2020,21312,24495,588,0.8668590789308571
11001,68ST-HUNTER CO,03/11/2020,18425,24495,588,0.7460994687748358
11002,68ST-HUNTER CO,03/12/2020,13506,24495,588,0.5403438323503577
11003,68ST-HUNTER CO,03/13/2020,10384,24495,588,0.4097544652193918
11004,68ST-HUNTER CO,03/14/2020,3199,24495,588,0.10921487430459698
11005,68ST-HUNTER CO,03/15/2020,2135,24495,588,0.06470908102229472
11006,68ST-HUNTER CO,03/16/2020,7163,24495,588,0.2750240515330238
11007,68ST-HUNTER CO,03/17/2020,6100,24495,588,0.23056008700380642
11008,68ST-HUNTER CO,03/18/2020,5382,24495,588,0.20052704228886936
11009,68ST-HUNTER CO,03/19/2020,4774,24495,588,0.17509516041326809
11010,68ST-HUNTER CO,03/20/2020,4103,24495,588,0.14702806709331995
11011,68ST-HUNTER CO,03/21/2020,1504,24495,588,0.03831513782574141
11012,68ST-HUNTER CO,03/22/2020,1033,24495,588,0.01861379512276739
11013,68ST-HUNTER CO,03/23/2020,2767,24495,588,0.09114485297193291
11014,68ST-HUNTER CO,03/24/2020,2612,24495,588,0.08466139624377797
11015,68ST-HUNTER CO,03/25/2020,2447,24495,588,0.07775965198477433
11016,68ST-HUNTER CO,03/26/2020,2351,24495,588,0.07374409168862676
11017,68ST-HUNTER CO,03/27/2020,2221,24495,588,0.06830635378759359
11018,68ST-HUNTER CO,03/28/2020,978,24495,588,0.01631321370309951
11019,68ST-HUNTER CO,03/29/2020,741,24495,588,0.006399799221985193
11020,68ST-HUNTER CO,03/30/2020,1972,24495,588,0.05789099426946083
11021,68ST-HUNTER CO,03/31/2020,1869,24495,588,0.05358263270171916
11022,68ST-HUNTER CO,04/01/2020,1801,24495,588,0.05073827749194797
11023,68ST-HUNTER CO,04/02/2020,1770,24495,588,0.049441586146316975
11024,68ST-HUNTER CO,04/03/2020,1711,24495,588,0.04697368971430962
11025,68ST-HUNTER CO,04/04/2020,897,24495,588,0.012925084703224997
11026,68ST-HUNTER CO,04/05/2020,674,24495,588,0.0035972727652988663
11027,68ST-HUNTER CO,04/06/2020,1550,24495,588,0.04023926046764546
11028,68ST-HUNTER CO,04/07/2020,1569,24495,588,0.041034006776258
11029,68ST-HUNTER CO,04/08/2020,1557,24495,588,0.04053206173923955
11030,68ST-HUNTER CO,04/09/2020,1515,24495,588,0.03877525410967499
11031,68ST-HUNTER CO,04/10/2020,1456,24495,588,0.03630735767766763
11032,68ST-HUNTER CO,04/11/2020,829,24495,588,0.0100807294934538
11033,68ST-HUNTER CO,04/12/2020,588,24495,588,0.0
11034,68ST-HUNTER CO,04/13/2020,1353,24495,588,0.031998996109925966
11035,68ST-HUNTER CO,04/14/2020,1555,24495,588,0.040448404233069814
11036,68ST-HUNTER CO,04/15/2020,1525,24495,588,0.039193541640523695
11037,68ST-HUNTER CO,04/16/2020,1543,24495,588,0.039946459196051366
11038,68ST-HUNTER CO,04/17/2020,1517,24495,588,0.03885891161584473
11039,68ST-HUNTER CO,04/18/2020,774,24495,588,0.007780148073785921
11040,68ST-HUNTER CO,04/19/2020,629,24495,588,0.0017149788764796922
11041,68ST-HUNTER CO,04/20/2020,1494,24495,588,0.03789685029489271
11042,68ST-HUNTER CO,04/21/2020,1459,24495,588,0.03643284393692224
11043,68ST-HUNTER CO,04/22/2020,1544,24495,588,0.03998828794913624
11044,68ST-HUNTER CO,04/23/2020,1501,24495,588,0.0381896515664868
11045,68ST-HUNTER CO,04/24/2020,1460,24495,588,0.036474672690007114
11046,68ST-HUNTER CO,12/28/2019,5428,24495,588,0.20245116493077342
11047,68ST-HUNTER CO,12/29/2019,4364,24495,588,0.15794537164847117
11048,68ST-HUNTER CO,12/30/2019,12355,24495,588,0.49219893754967164
11049,68ST-HUNTER CO,12/31/2019,10623,24495,588,0.41975153720667585
11050,69 ST,01/01/2020,1962,4770,210,0.38421052631578945
11051,69 ST,01/02/2020,4271,4770,210,0.8905701754385965
11052,69 ST,01/03/2020,4369,4770,210,0.912061403508772
11053,69 ST,01/04/2020,2741,4770,210,0.5550438596491228
11054,69 ST,01/05/2020,2208,4770,210,0.4381578947368421
11055,69 ST,01/06/2020,4566,4770,210,0.9552631578947368
11056,69 ST,01/07/2020,4480,4770,210,0.9364035087719298
11057,69 ST,01/08/2020,4513,4770,210,0.943640350877193
11058,69 ST,01/09/2020,4457,4770,210,0.931359649122807
11059,69 ST,01/10/2020,4594,4770,210,0.9614035087719298
11060,69 ST,01/11/2020,3054,4770,210,0.6236842105263158
11061,69 ST,01/12/2020,2341,4770,210,0.46732456140350875
11062,69 ST,01/13/2020,4562,4770,210,0.9543859649122807
11063,69 ST,01/14/2020,4363,4770,210,0.9107456140350877
11064,69 ST,01/15/2020,4477,4770,210,0.9357456140350877
11065,69 ST,01/16/2020,4352,4770,210,0.9083333333333333
11066,69 ST,01/17/2020,4494,4770,210,0.9394736842105263
11067,69 ST,01/18/2020,2985,4770,210,0.6085526315789473
11068,69 ST,01/19/2020,2708,4770,210,0.5478070175438596
11069,69 ST,01/20/2020,3453,4770,210,0.7111842105263158
11070,69 ST,01/21/2020,4383,4770,210,0.9151315789473684
11071,69 ST,01/22/2020,4352,4770,210,0.9083333333333333
11072,69 ST,01/23/2020,4449,4770,210,0.9296052631578947
11073,69 ST,01/24/2020,4522,4770,210,0.9456140350877194
11074,69 ST,01/25/2020,3175,4770,210,0.6502192982456141
11075,69 ST,01/26/2020,2851,4770,210,0.5791666666666667
11076,69 ST,01/27/2020,4575,4770,210,0.9572368421052632
11077,69 ST,01/28/2020,4614,4770,210,0.9657894736842105
11078,69 ST,01/29/2020,4672,4770,210,0.9785087719298246
11079,69 ST,01/30/2020,4573,4770,210,0.956798245614035
11080,69 ST,01/31/2020,4705,4770,210,0.9857456140350878
11081,69 ST,02/01/2020,3246,4770,210,0.6657894736842105
11082,69 ST,02/02/2020,2518,4770,210,0.506140350877193
11083,69 ST,02/03/2020,4750,4770,210,0.9956140350877193
11084,69 ST,02/04/2020,4669,4770,210,0.9778508771929825
11085,69 ST,02/05/2020,4706,4770,210,0.9859649122807017
11086,69 ST,02/06/2020,4588,4770,210,0.9600877192982457
11087,69 ST,02/07/2020,4525,4770,210,0.9462719298245614
11088,69 ST,02/08/2020,3386,4770,210,0.6964912280701754
11089,69 ST,02/09/2020,2629,4770,210,0.5304824561403508
11090,69 ST,02/10/2020,4570,4770,210,0.956140350877193
11091,69 ST,02/11/2020,4511,4770,210,0.9432017543859649
11092,69 ST,02/12/2020,4608,4770,210,0.9644736842105263
11093,69 ST,02/13/2020,4616,4770,210,0.9662280701754385
11094,69 ST,02/14/2020,4770,4770,210,1.0
11095,69 ST,02/15/2020,3039,4770,210,0.6203947368421052
11096,69 ST,02/16/2020,2558,4770,210,0.5149122807017544
11097,69 ST,02/17/2020,3567,4770,210,0.7361842105263158
11098,69 ST,02/18/2020,4287,4770,210,0.8940789473684211
11099,69 ST,02/19/2020,4411,4770,210,0.9212719298245614
11100,69 ST,02/20/2020,4197,4770,210,0.8743421052631579
11101,69 ST,02/21/2020,4270,4770,210,0.8903508771929824
11102,69 ST,02/22/2020,3342,4770,210,0.6868421052631579
11103,69 ST,02/23/2020,2702,4770,210,0.5464912280701755
11104,69 ST,02/24/2020,4692,4770,210,0.9828947368421053
11105,69 ST,02/25/2020,4584,4770,210,0.9592105263157895
11106,69 ST,02/26/2020,4470,4770,210,0.9342105263157895
11107,69 ST,02/27/2020,4582,4770,210,0.9587719298245614
11108,69 ST,02/28/2020,4723,4770,210,0.9896929824561403
11109,69 ST,02/29/2020,3347,4770,210,0.687938596491228
11110,69 ST,03/01/2020,2621,4770,210,0.5287280701754385
11111,69 ST,03/02/2020,4647,4770,210,0.9730263157894737
11112,69 ST,03/03/2020,4640,4770,210,0.9714912280701754
11113,69 ST,03/04/2020,4660,4770,210,0.9758771929824561
11114,69 ST,03/05/2020,4702,4770,210,0.9850877192982456
11115,69 ST,03/06/2020,4632,4770,210,0.9697368421052631
11116,69 ST,03/07/2020,3274,4770,210,0.6719298245614035
11117,69 ST,03/08/2020,2532,4770,210,0.5092105263157894
11118,69 ST,03/09/2020,4680,4770,210,0.9802631578947368
11119,69 ST,03/10/2020,4520,4770,210,0.9451754385964912
11120,69 ST,03/11/2020,4420,4770,210,0.9232456140350878
11121,69 ST,03/12/2020,4177,4770,210,0.8699561403508772
11122,69 ST,03/13/2020,4137,4770,210,0.8611842105263158
11123,69 ST,03/14/2020,2531,4770,210,0.5089912280701754
11124,69 ST,03/15/2020,1925,4770,210,0.37609649122807015
11125,69 ST,03/16/2020,2727,4770,210,0.5519736842105263
11126,69 ST,03/17/2020,2111,4770,210,0.4168859649122807
11127,69 ST,03/18/2020,1985,4770,210,0.3892543859649123
11128,69 ST,03/19/2020,1737,4770,210,0.3348684210526316
11129,69 ST,03/20/2020,1717,4770,210,0.3304824561403509
11130,69 ST,03/21/2020,850,4770,210,0.14035087719298245
11131,69 ST,03/22/2020,486,4770,210,0.060526315789473685
11132,69 ST,03/23/2020,774,4770,210,0.12368421052631579
11133,69 ST,03/24/2020,814,4770,210,0.1324561403508772
11134,69 ST,03/25/2020,692,4770,210,0.10570175438596491
11135,69 ST,03/26/2020,673,4770,210,0.10153508771929824
